run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-high-2-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,9,45,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-very_high-0-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,0,40,95,20,60,0.0019472857142856942,0.000273952232142859,
baseline-very_high-0-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,1,60,95,25,90,0.0019472857142856942,0.000273952232142859,
baseline-very_high-0-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,2,65,90,20,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,3,60,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,4,80,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,5,75,90,15,50,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,6,75,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,7,70,95,15,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-0-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,8,75,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,0,9,40,95,15,60,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,0,40,90,10,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,1,10,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,2,40,90,20,50,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,3,40,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,4,40,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,5,40,95,15,20,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,6,40,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,7,60,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,8,65,90,15,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,1,9,40,95,25,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-2-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,0,40,90,15,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,1,25,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,2,15,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,3,35,90,15,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,4,45,90,15,60,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,5,40,95,25,50,0.0019472857142856942,0.000273952232142859,
baseline-very_high-2-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,6,15,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,7,65,90,25,50,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,8,38,90,15,65,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,very_high,2,9,40,90,20,70,0.0019472857142856942,0.0019472857142856946,
